,each_tweet_id_z,each_tweet_date_z,each_tweet_text_z
0,1566878826273054724,2022-09-05 19:59:58+00:00,"Day 263 kicking daily! Golf for speed and soft touch!

https://t.co/twdEFJsnvP

https://t.co/nJnZSCV9zn… https://t.co/FGhlOFRYAG"
1,1566498237237927942,2022-09-04 18:47:38+00:00,"Day 262 kicking daily! Takraw Sunday!

https://t.co/Xd8WUOKjF7

https://t.co/9bPwNKIDwX

https://t.co/FoKOQ1ilsp… https://t.co/x97Z5y4KoF"
2,1566072889484492801,2022-09-03 14:37:27+00:00,"Day 261 kicking daily! Golf ball Saturday!

https://t.co/L3EX0VDdiR

https://t.co/4BQyGGX4ea… https://t.co/mUpspF1DBW"
3,1565743737585733634,2022-09-02 16:49:31+00:00,"Day 260 kicking daily! Golf ball on the hill!

https://t.co/6t9cQ3m4tK

https://t.co/FfuUn1ETYS… https://t.co/2o8PkDxrFZ"
4,1565362937849647104,2022-09-01 15:36:22+00:00,"Day 259 kicking daily! Golf ball double post kicks off the long weekend early!

https://t.co/4HYiIUDArt… https://t.co/254xnSer7Y"
5,1565358829587546112,2022-09-01 15:20:02+00:00,"Day 259 kicking daily! Golf ball is pure chaos!

https://t.co/5E6TIJ516u

https://t.co/68QZQQsFhn… https://t.co/r15zyk2cUo"
6,1565072204991270914,2022-08-31 20:21:05+00:00,"Day 258 kicking daily! The next logical step is golf ball!

https://t.co/6SZgR7Hvwo

https://t.co/7a5vsSbsWO… https://t.co/FkEOGYG85q"
7,1564604683343335425,2022-08-30 13:23:20+00:00,Day 257 kicking daily! Range of hip motion is limited and my knee suffers for it...no good...fuller range is needed… https://t.co/81hLyfYkls
8,1564602177905205248,2022-08-30 13:13:22+00:00,"Day 257 kicking daily! Kicking before breakfast!

https://t.co/6BCoJy7sCk

https://t.co/TMsTRhUAR0… https://t.co/y0rdLgGnpc"
9,1564249734482739200,2022-08-29 13:52:53+00:00,"Day 256 kicking daily! Yummy panini 🥪

https://t.co/e7cuq7oned

https://t.co/LsmIzKapEy

https://t.co/AkKbmEg26v… https://t.co/kNR8ltGc9j"
10,1563940529850703872,2022-08-28 17:24:13+00:00,"Day 255 kicking daily! Lazy Sunday with putt-putt golf and a museum outing!

https://t.co/mgTDeHEUEj… https://t.co/1f4YrThb50"
11,1563546513560993792,2022-08-27 15:18:32+00:00,"Day 254 kicking daily! New T-shirt and a Boss footbag 🤩

https://t.co/z3O9QjaXVy

https://t.co/K3jsJeN8mB… https://t.co/6zHbcp2RKC"
12,1563155679975976961,2022-08-26 13:25:30+00:00,"Day 253 kicking daily! Back to tennis ball!

https://t.co/nQeRZxmP5m

https://t.co/BCfsYFqKcA… https://t.co/LoVSdjWNUp"
13,1562798076963614722,2022-08-25 13:44:31+00:00,"Day 252 kicking daily! New purple chain mail footbag!

https://t.co/ypftMHCr4p

https://t.co/n2U0Sjw99g… https://t.co/WewbQS7Mi0"
14,1562455681730351105,2022-08-24 15:03:58+00:00,"Day 251 kicking daily! Wednesday power boost!

https://t.co/oNcQYEgMrT

https://t.co/IMTAgaxHnW… https://t.co/hZkjECLTH7"
15,1562405163452829696,2022-08-24 11:43:13+00:00,@retripp Saying something so callous is a grave sin.
16,1562062719313973252,2022-08-23 13:02:28+00:00,"Day 250 kicking daily! I can't believe it's been 250 days, time flies!!!

https://t.co/phECMfYoeI… https://t.co/zU6vZ3Nwwc"
17,1561703696408481797,2022-08-22 13:15:50+00:00,"Day 249 kicking daily! Monday takraw ball kicking (triples)!

https://t.co/jDK6KhAwN3

https://t.co/BmZl2V8ayw… https://t.co/EahuxnSQ1a"
18,1561699009793855489,2022-08-22 12:57:13+00:00,"Day 249 kicking daily! Monday takraw ball kicking (fadeaway)!

https://t.co/nWb8WISy9g

https://t.co/aOuInfh2uO… https://t.co/fia7jgVXmd"
19,1561431323247771649,2022-08-21 19:13:32+00:00,"Day 248 kicking daily! Lazy Sunday!

https://t.co/6bKOQmAZjD

https://t.co/xO3vQRpOU1

https://t.co/V14HmWEJpn… https://t.co/zukcggf3rY"
20,1561106465368281089,2022-08-20 21:42:39+00:00,"@Barncat_tfdc True story, Machine Learning is for everybody!

https://t.co/OYkDts5m9y"
21,1560979525978185730,2022-08-20 13:18:15+00:00,"Day 247 kicking daily! Saturdays are the best part of the weekend!

https://t.co/FLcj2yWyqZ… https://t.co/h8dZTpR7D2"
22,1560627199421681664,2022-08-19 13:58:14+00:00,"Day 246 kicking daily! Friday kicking woke me up!

https://t.co/jq2uIR1o4m

https://t.co/fMr4OWxCYu… https://t.co/G3RbMpKkxT"
23,1560262727788302336,2022-08-18 13:49:57+00:00,Day 245 kicking daily! Patience and dilligence will lead to a proper ATW; The learning phase isn't forever.… https://t.co/C7OH050FP7
24,1559888071289716738,2022-08-17 13:01:12+00:00,"Day 244 kicking daily! Best ATW so far!

https://t.co/sWpkt34DsO

https://t.co/fgXIOwcEZl

https://t.co/LCi4vmoEOa… https://t.co/EHQeC8EqZJ"
25,1559550483878256642,2022-08-16 14:39:45+00:00,"Day 243 kicking daily! Tuesday ATW practice!

https://t.co/AWb2sQXGtW

https://t.co/qr4s70hNtX… https://t.co/YbTWRhwt7v"
26,1559173532311060480,2022-08-15 13:41:52+00:00,"Day 242 kicking daily! Monday fadeaway kicking!

https://t.co/wFcltH4yCf

https://t.co/cSCRQs7VmO… https://t.co/Df18wWSPkz"
27,1558824789556580362,2022-08-14 14:36:06+00:00,"Day 241 kicking daily! Lazy Sunday kicking then brunch!

https://t.co/F5S0mcsMIs

https://t.co/JIMxF8PzxN… https://t.co/z3Utn0emsA"
28,1558652310498181120,2022-08-14 03:10:43+00:00,"IMO jump roping backward is easier for beginners. What do you think?

https://t.co/Qihk1WL9NV… https://t.co/DvHLOGnW2h"
29,1558480865067409408,2022-08-13 15:49:28+00:00,"Day 240 kicking daily! ATW progress thanks to help from @peter.tekker ⚽😊😆

https://t.co/Ix23u4BiU6… https://t.co/XIjvidc84I"
30,1558088450846367745,2022-08-12 13:50:09+00:00,"Day 239 kicking daily! Takraw ball stall!

https://t.co/c3VJVUKDBK

https://t.co/9x6iBClt2W… https://t.co/zWn4fuM0Iq"
31,1557716514878398464,2022-08-11 13:12:12+00:00,Day 238 kicking daily! Grateful for a long kicking session; Health is fragile and mobility is a privilege!… https://t.co/jIfMC44cCg
32,1557368432433266688,2022-08-10 14:09:03+00:00,"Day 237 kicking daily! Light kicking with a little bit of expected and manageable pain!

https://t.co/oTz5wGJIur… https://t.co/CAAXXx8CAk"
33,1556970110434349056,2022-08-09 11:46:16+00:00,"Day 236 kicking daily! Hill work until my lower back is ok again! 

https://t.co/wN6wkbyZ64… https://t.co/oxDk9nRv0P"
34,1556630302864334850,2022-08-08 13:15:59+00:00,"Day 235 kicking daily! Fadeaway tennis ball kicking ft. morning rain!

https://t.co/x1JOXd5AYc… https://t.co/EEzgjtfas0"
35,1556286114922651648,2022-08-07 14:28:18+00:00,"Day 234 kicking daily! Lazy Sunday tennis ball kicks!

https://t.co/Fkj5V6EAFH

https://t.co/RiDOBm1GFT… https://t.co/ZMGx8yPc8i"
36,1555927494548766722,2022-08-06 14:43:17+00:00,"Day 233 kicking daily! Footbag by the river's edge!

https://t.co/2kJNF5Yi4O

https://t.co/QpfhXv4I3Z… https://t.co/WjrLKDk3No"
37,1555598234243981313,2022-08-05 16:54:55+00:00,"Day 232 kicking daily! Friday!

https://t.co/p4dsAaMu1F

https://t.co/0pMqIQqaNe

https://t.co/JzXEelb4Sp

#fyp… https://t.co/o7y7znUGwp"
38,1555180181895237642,2022-08-04 13:13:43+00:00,"Day 231 kicking daily! Fadeaway tennis ball kicking then all kinds of breakfast 😋

https://t.co/7S03KLPxzO… https://t.co/L7Vjgz4LqN"
39,1554823806782423040,2022-08-03 13:37:37+00:00,"Day 230 kicking daily! Wednesday morning kicking!

https://t.co/my61RQXoB2

https://t.co/3y8lI22WHz… https://t.co/rYaTrJXlam"
40,1554459223446142976,2022-08-02 13:28:53+00:00,"Day 229 kicking daily! New hat blots out the sun!

https://t.co/rrSn3Iv8Sn

https://t.co/q4iV8gt9Tb… https://t.co/Jud8UWCV8G"
41,1554111076094156801,2022-08-01 14:25:29+00:00,"Day 228 kicking daily! Tennis ball feather touch back in town!

https://t.co/mBY3p5pBk8

https://t.co/ICGBJWblm1… https://t.co/YebawrVTzb"
42,1553771191558705152,2022-07-31 15:54:54+00:00,"Day 227 kicking daily! Braviary raid day in PoGo!

https://t.co/puYZaaZmeO

https://t.co/JmHkZM2NiI… https://t.co/FcdX9npCfB"
43,1553377006557040641,2022-07-30 13:48:33+00:00,"Day 226 kicking daily! Knee drills before the Big Saturday Brunch!

https://t.co/1KUKzwjE04… https://t.co/X1R0NLKeBv"
44,1553017950357098496,2022-07-29 14:01:47+00:00,"Day 225 kicking daily! Kicking by the sundial!

https://t.co/D2lIfkjTf1

https://t.co/8gq7ODH1pw… https://t.co/6V7cxCSNlI"
45,1552988677441294337,2022-07-29 12:05:28+00:00,"Eva 02!

https://t.co/1lgvuGGEu8

https://t.co/exvjeFozuF https://t.co/GcmFUHBPti"
46,1552643456350273538,2022-07-28 13:13:41+00:00,"Day 224 kicking daily! Morning sun and fadeaway kicking!

https://t.co/12jVHbR1QC

https://t.co/lL0uoGUfId… https://t.co/kO49vYSBgh"
47,1552304736556257281,2022-07-27 14:47:44+00:00,"Day 223 kicking daily! Tuesday kicks!

https://t.co/5LhzbWnuOL

https://t.co/SPNXEdf2BQ

https://t.co/Za6wNkesOU… https://t.co/QIHZlJAns9"
48,1551921622969360387,2022-07-26 13:25:22+00:00,"Day 222 kicking daily! Backwards!

https://t.co/SN8bzBBrJI

https://t.co/UhgSpuuT1D

https://t.co/O71IzovvMa

#fyp… https://t.co/3G6wrrHZ4i"
49,1551562994521440257,2022-07-25 13:40:19+00:00,"Day 221 kicking daily! Drilling 5 per leg!

https://t.co/HD22rwJPu7

https://t.co/oFgbr2PFOd… https://t.co/tIsA7IRThj"
50,1551416437855686657,2022-07-25 03:57:57+00:00,"Ollie/Nollie practice at Modern; Giant fan kept me cool!

https://t.co/1vNr0Y3RFA

https://t.co/bBgHaGZHz7

https://t.co/D8ElKhdSgB"
51,1551374969573183489,2022-07-25 01:13:10+00:00,"The fused McNugget!

https://t.co/bFJ2aN2XNQ"
52,1551302333027323905,2022-07-24 20:24:32+00:00,"Day 220 kicking daily! Burgers by the lake!

https://t.co/lJ7YNz1JjJ

https://t.co/FB7HoxsY73… https://t.co/b5rVY9H4U5"
53,1551185567555231745,2022-07-24 12:40:33+00:00,I love how they blame the child instead of blaming the robot designers for their failure to design a safe robot. https://t.co/5xq6LegOq4
54,1550836166089375746,2022-07-23 13:32:09+00:00,"Day 219 kicking daily! Drilling triples!

https://t.co/nnSI6yfnW6

https://t.co/dDVU6cUu18

https://t.co/oF6uXYcRYN… https://t.co/fxvK5LvkqO"
55,1550477141933899776,2022-07-22 13:45:31+00:00,"Day 218 kicking daily! Fun sequence!

https://t.co/Zd4P2mrDFe

https://t.co/JU1A6eqBNK 

https://t.co/e7qwZUerMg… https://t.co/aFpZunyfpV"
56,1550473946843193346,2022-07-22 13:32:49+00:00,Day 218 kicking daily! After 22 days of work I can finally hit the toe stall on my weak foot!… https://t.co/0Bw0yBsFr7
57,1550110261708820480,2022-07-21 13:27:40+00:00,"Day 217 kicking daily! Happy that my inside/outside foot stomps are coming more naturally!

https://t.co/q9McGtpzcM… https://t.co/0ajSwxi52b"
58,1549755931474513923,2022-07-20 13:59:41+00:00,"Day 216 kicking daily! Wednesday stalling!

https://t.co/EHksGzQ3aE 

https://t.co/FLtrpObNfK… https://t.co/VD1dBhIrpd"
59,1549378632128364550,2022-07-19 13:00:26+00:00,"Day 215 kicking daily! Outside stomp and big finish!

https://t.co/wY6RSxkqhx

https://t.co/c1J4LlEjVi… https://t.co/GXMI0chkpr"
60,1549012616047214592,2022-07-18 12:46:01+00:00,"Day 214 kicking daily! Six in a row with my weak foot!

https://t.co/JX32YoOTUS 

https://t.co/raG83gWiZq… https://t.co/s5qu2RcP4o"
61,1548767549038284800,2022-07-17 20:32:13+00:00,"Day 213 kicking daily! Lazy Sunday!

https://t.co/zcw6Kji1JD

https://t.co/HGqVsmAexy

https://t.co/AgujFf7XBW… https://t.co/3O1zRMDRkh"
62,1548767238274039810,2022-07-17 20:30:58+00:00,"Day 213 kicking daily! Lazy Sunday!

https://t.co/GnxvNcctqg

https://t.co/HGqVsmRPW8

https://t.co/AgujFfpz0w… https://t.co/A4fY9OMMMk"
63,1548767115577937920,2022-07-17 20:30:29+00:00,"Day 213 kicking daily! Lazy Sunday!

https://t.co/GnxvNcu4hO

https://t.co/HGqVsmAexy

https://t.co/AgujFf7XBW… https://t.co/wSr6bKcOsZ"
64,1548285706971140096,2022-07-16 12:37:32+00:00,"Day 212 kicking daily! Saturday morning workout then McDonald's breakfast!

https://t.co/tZT8l368js… https://t.co/K7pHfEF61H"
65,1547942376903041028,2022-07-15 13:53:16+00:00,"Day 211 kicking daily! Friday omfg!

https://t.co/DswZ7U8CUD

https://t.co/JPTLfFFeF3

https://t.co/rE0PY2m4PE… https://t.co/92rUGnvYjd"
66,1547941967140597761,2022-07-15 13:51:38+00:00,"Day 210 kicking daily! Late tweet but videos posted on time!

https://t.co/fHwGqrGg0r

https://t.co/eaYsfn4Ufp… https://t.co/VDzTL4ypr4"
67,1547212229577146368,2022-07-13 13:31:56+00:00,"Day 209 kicking daily! Kicking before breakfast! 
  https://t.co/ywb9OnhMTM

https://t.co/wznMdjWmrl… https://t.co/S9GWcUWgth"
68,1547208730961395718,2022-07-13 13:18:01+00:00,"Day 209 kicking daily! Quick like a bunny. Hop!

https://t.co/xyUz4opSRh 

https://t.co/1wDSDXLjDs… https://t.co/d9XP1xhX1C"
69,1546841771770011648,2022-07-12 12:59:51+00:00,"Day 208 kicking daily! Stalls on the lawn!

https://t.co/Ik4Jj31GQc

https://t.co/ebAJEfsFmS… https://t.co/CC5NTUy0Rj"
70,1546637297642311684,2022-07-11 23:27:21+00:00,"State of my ollie/nollie!

https://t.co/Kb7SyMXtex

https://t.co/JrR2LdsHyP

https://t.co/B3tJ0ULrLi"
71,1546486338131738626,2022-07-11 13:27:29+00:00,"Day 207 of kicking every day! Involuntary body roll!

https://t.co/ApngmfQfIR 

https://t.co/ysNNKBgbDv… https://t.co/Yiyov3MM3u"
72,1546213800696840192,2022-07-10 19:24:32+00:00,"Day 206 of kicking every day! First try ladder, got up to 4!

https://t.co/SeJR6JcGE3

https://t.co/PYUO2H6pTC… https://t.co/aOuVjyULeD"
73,1546134994057404421,2022-07-10 14:11:23+00:00,Day 206 of kicking every day! Stomping with the inside and outside of both feet not just the soles!… https://t.co/qpbF4XALS4
74,1545792380271575040,2022-07-09 15:29:57+00:00,"Day 205 kicking daily! Coach Anatoly's pass is too fast for me to stop rn.

https://t.co/ouOdLA3yYo… https://t.co/m5HdzeTNHj"
75,1545788463861174273,2022-07-09 15:14:23+00:00,"Day 205 kicking daily! Coach Anatoly helped me increase the knee height of my stomp!

https://t.co/Jhpl87veDZ… https://t.co/2K9NqwUUrN"
76,1545464412504559616,2022-07-08 17:46:43+00:00,"Day 204 kicking daily! Look at the shadow of the ball scurrying away on the lawn!

https://t.co/iIUhJNfIP8… https://t.co/zJfwilQ8KM"
77,1545418926493933571,2022-07-08 14:45:59+00:00,"Day 204 kicking daily! Stalling to move forward!

https://t.co/DuA4wNHqDR

https://t.co/YacUlts4ck… https://t.co/JFKdvjPJUd"
78,1545362454095478785,2022-07-08 11:01:35+00:00,@elonmusk Malthus contra.
79,1545048106273632260,2022-07-07 14:12:28+00:00,"Stomp it out like a forest fire!

https://t.co/oIORTVhfhM

https://t.co/GcBO9VWlfI

https://t.co/cP1UOe1vi5"
80,1545041562815664128,2022-07-07 13:46:28+00:00,"Day 203 of kicking every day! Can finally kick 4 in a row with my weak foot!

https://t.co/sGHgNl8MhJ… https://t.co/8U6UIE8R2t"
81,1544902618392264705,2022-07-07 04:34:21+00:00,"Take your balance board to a grassy field and just glide for a bit.

https://t.co/zO2KAZoqgd"
82,1544803362918600704,2022-07-06 21:59:57+00:00,"Rain isn't always bad!

https://t.co/tRqJXKVrvU

#vans"
83,1544796750002720770,2022-07-06 21:33:40+00:00,"🥋

https://t.co/M8w5OWnw3t"
84,1544679214217105410,2022-07-06 13:46:38+00:00,"Day 202 of kicking every day! Rain kicking!

https://t.co/28q8H4Agd7

https://t.co/LfnIWwWrG4… https://t.co/imQS0KuKFw"
85,1544503251839614977,2022-07-06 02:07:25+00:00,"Tonight we're dealing with Corvus Glaive, one of Thanos' kids, from Corvus Christi, Space Texas."
86,1544441327043092482,2022-07-05 22:01:21+00:00,"Day 201 of kicking every day! My longest toe stall yet!

https://t.co/URayPSDsI1

https://t.co/QHSuSqSt2t… https://t.co/Q4O7Hpnucf"
87,1543977408130424835,2022-07-04 15:17:54+00:00,"Day 200 of kicking every day!

https://t.co/qBnfFd5nY1

https://t.co/BUFq5LuFWl

https://t.co/wIYvGyXiqV

#reels… https://t.co/SzXdHJyWGL"
88,1543601443386658816,2022-07-03 14:23:57+00:00,"Day 199 of kicking every day! Kicking before brunch! Camera facing the sun 🙃

https://t.co/EC7n2PlncG… https://t.co/lblVnxTqe7"
89,1543405824692916226,2022-07-03 01:26:38+00:00,"I'm grateful for a lazy Saturday with junk food, video games, kicking, skating, and balance board!… https://t.co/k7nd1z6mR3"
90,1543250514963472384,2022-07-02 15:09:29+00:00,"Day 198 of kicking every day! Kicking early not a soul around!

https://t.co/GRKQ5Iep1e

https://t.co/oSWKA5ZrNd… https://t.co/GSldaEXcTq"
91,1543233705015140355,2022-07-02 14:02:41+00:00,"Meatball would like a bite out of whatever I'm eating.

https://t.co/1B2qEGI2v7

https://t.co/KVyaqug7Ea"
92,1543233007011745795,2022-07-02 13:59:55+00:00,"Meatball would like a bite out of whatever I'm eating.

https://t.co/oiklcQJYe8

https://t.co/KVyaqug7Ea"
93,1542878143819702272,2022-07-01 14:29:49+00:00,"Day 197 of kicking every day! Friday!!!

https://t.co/d8HO3e3mBM

https://t.co/Gd3dcOl8QB

https://t.co/5bhdZxD7yw… https://t.co/GkHAXpbt65"
94,1542870616688189441,2022-07-01 13:59:54+00:00,Today marks the beginning of my 4th year of teaching myself how to skateboard by skateboarding every day; One of th… https://t.co/ydtfxmC5EM
95,1542485355680645120,2022-06-30 12:29:01+00:00,"Day 196 of kicking every day! Last day of June!

https://t.co/fNpdOHON9h

https://t.co/Y1WVMFG9bn… https://t.co/Uj9TsLdERq"
96,1542137382941622275,2022-06-29 13:26:18+00:00,"Day 195 of kicking every day! Soccer ball stall!

https://t.co/g9QWGY649d

https://t.co/e5j5XLEACH… https://t.co/U0D00lBPbv"
97,1541900300952383488,2022-06-28 21:44:13+00:00,July will be all about soccer so I've inflated every single ball I own and I present them to you as a family-portra… https://t.co/Ct0IZC0lcZ
98,1541789042622271489,2022-06-28 14:22:07+00:00,"Day 194 of kicking every day! Soccer ball summer!

https://t.co/oBg6QKgCCv

https://t.co/jt9QHsVtwU… https://t.co/9uAPd0ZkDD"
99,1541619689591373827,2022-06-28 03:09:10+00:00,"Day 193 of kicking every day! Monday kicking!

https://t.co/gHkrcLQYj2

https://t.co/elMEeqRGYP… https://t.co/GAdzh6C4KB"
100,1541153911553331201,2022-06-26 20:18:20+00:00,"This is one of the videos showing my 3 year skating progression! This is ""longboard 3"".

https://t.co/WbuC3rMq6f… https://t.co/v3XNI267M9"
101,1541084215848189953,2022-06-26 15:41:23+00:00,"Day 192 of kicking every day! Burger Battle Detroit 2022 🍔

https://t.co/6hyIJuD9S0

https://t.co/DT6u7U8WCX… https://t.co/VC3sZEGlrM"
102,1540815227935137795,2022-06-25 21:52:31+00:00,"Day 191 of kicking every day! Hydreigon day in PoGo!

https://t.co/EmctIFdIVs

https://t.co/580VHB3WBb… https://t.co/0izheYi4Ye"
103,1540549513106128897,2022-06-25 04:16:40+00:00,"This is one of the videos showing my 3 year skating progression! This is ""longboard 2"".

https://t.co/pWA5OyS6y1… https://t.co/yHxZQt7QFa"
104,1540432372700684291,2022-06-24 20:31:12+00:00,"Day 190 of kicking every day! Kicking by the wave pool!

https://t.co/gMEl7wwLqX

https://t.co/T1YnnCXDz1… https://t.co/hwQZvq6aue"
105,1540170315229184000,2022-06-24 03:09:52+00:00,"This is one of the videos showing my 3 year skating progression! This is ""longboard 1"".

https://t.co/7nJRI7o5Cj… https://t.co/vP0tXVvuLJ"
106,1540094938389651458,2022-06-23 22:10:21+00:00,Day 189 of kicking every day! Freshly shorn from head to toe; Beating up a footbag at the water park!… https://t.co/xQehn30nQQ
107,1539811374838185984,2022-06-23 03:23:34+00:00,"This is one of the videos showing my 3 year skating progression! This is ""rolling fakie"".

https://t.co/wnIz3reFNN… https://t.co/QQuHvOqufO"
108,1539624008513212424,2022-06-22 14:59:03+00:00,"Day 188 of kicking every day! Soccer stall practice!

https://t.co/dic2aLbMGF

https://t.co/SW5PqtW87i… https://t.co/o2dUPARg01"
109,1539241384795938818,2022-06-21 13:38:38+00:00,"Day 187 of kicking every day! Loving the soccer ball!

https://t.co/rC8wCHtLJB 

https://t.co/wLmfsIAFTE… https://t.co/UrYu5LVYjI"
110,1539066906942099457,2022-06-21 02:05:19+00:00,"This is one of the videos showing my 3 year skating progression! This is ""rolling 2"".

https://t.co/yxIwoAabTq… https://t.co/0kwB7tlvjo"
111,1538877359562100742,2022-06-20 13:32:08+00:00,"Day 186 of kicking every day! Started working in stalls with the soccer ball!

https://t.co/YW07IxfqbE… https://t.co/9oo9owd1ii"
112,1538713104606969856,2022-06-20 02:39:26+00:00,"This is one of the videos showing my 3 year skating progression! This is ""rolling 1"".

https://t.co/MRqkIyR7uA… https://t.co/FwXw8PMbVz"
113,1538660719977185280,2022-06-19 23:11:17+00:00,"Day 185 of kicking every day! Freestyle soccer, lazy Sunday brunch in the park, board games, and free stickers!… https://t.co/gIryGHILOx"
114,1538213161832267778,2022-06-18 17:32:51+00:00,"Day 184 of kicking every day! Takraw today!

https://t.co/uHacFXTjun

https://t.co/nRmmRnAB0L… https://t.co/5d1Tz8zxsK"
115,1537789196059889664,2022-06-17 13:28:09+00:00,"Day 183 of kicking every day! Tennis ball for the soul.

https://t.co/6SA9SaY4X5 

https://t.co/nsQNUIbMMq… https://t.co/PUq6oUfWqw"
116,1537422970913685505,2022-06-16 13:12:54+00:00,"Day 182 of kicking every day! Tennis ball and rain then breakfast!

https://t.co/FH0dSBRw2v… https://t.co/yZjVvW8eMP"
117,1537065101479624704,2022-06-15 13:30:52+00:00,"Day 181 of kicking every day! Kicking before the sun scorch!

https://t.co/WIeDpJ29Al 

https://t.co/oIPSiJxjTs… https://t.co/kZWMUYuAYs"
118,1536697319311261696,2022-06-14 13:09:26+00:00,Day 180 of kicking every day! I'm grateful for my health and for a body that loves kicking 😊… https://t.co/XkrTDUMPsh
119,1536494772700995587,2022-06-13 23:44:35+00:00,"Day 179 of kicking every day! Takraw by the river!

https://t.co/QDif0viuc8

https://t.co/Wjp5cSs8qs… https://t.co/b19XEsR6Ro"
120,1536351007894130688,2022-06-13 14:13:18+00:00,"I got her back tho!

https://t.co/Qx3rmZgBRU

https://t.co/rDp6BlH4fp

https://t.co/aJ3LxfU58S"
121,1536138278939856898,2022-06-13 00:08:00+00:00,"Big Bounce America! 

https://t.co/Puf5MIUmlp

https://t.co/kuCD5fcunX

https://t.co/CZkNtGrcck"
122,1535990210454073344,2022-06-12 14:19:38+00:00,"Day 178 of kicking every day! The takraw ball got a good hit on my phone!

https://t.co/yiwCrgaLsQ… https://t.co/WY5CzoiM4K"
123,1535608155866005505,2022-06-11 13:01:29+00:00,"Day 177 of kicking every day! Chainmail footbag at the zoo! Children's Miracle Network!

https://t.co/SwW2h5Ax7d… https://t.co/dnB4Owb4xB"
124,1535242272178065408,2022-06-10 12:47:35+00:00,"Day 176 of kicking every day! The takraw ball is pure fun!

https://t.co/CgMa4QxjSb

https://t.co/dYIXkScojq… https://t.co/sZ8ssVzWsk"
125,1534880695780270083,2022-06-09 12:50:49+00:00,"Day 175 of kicking every day! Chainmail footbag calling out to me!

https://t.co/1w4EL2Ki5N… https://t.co/b602AjoATH"
126,1534667298434318336,2022-06-08 22:42:51+00:00,@footbag They're so much fun and they make a really cool noise on every contact!
127,1534528364748455937,2022-06-08 13:30:46+00:00,"Day 174 of kicking every day! Good heavens Miss Sakamoto; I wanna have your baby.

https://t.co/OmIC1cxPGL… https://t.co/vQEmWbG3Sr"
128,1534168174257655809,2022-06-07 13:39:30+00:00,"Day 173 of kicking every day! Tennis ball feather touch!

https://t.co/ptKa4wqX5x

https://t.co/htxO3c8FCS… https://t.co/BC2hLH6iq5"
129,1533838730838036481,2022-06-06 15:50:25+00:00,"Day 172 of kicking every day! I took the day off work to kick, skate, and hang out!

https://t.co/KtRaBECzdN… https://t.co/RpVbNKQrsi"
130,1533614675719598081,2022-06-06 01:00:06+00:00,"Meet DORITO!

https://t.co/NGIqBi8H20"
131,1533540421787320320,2022-06-05 20:05:03+00:00,"Day 171 of kicking every day! PoGo fest day 2, got a bunch of Nihilego!

https://t.co/WQ1ZOjQrIW… https://t.co/tDejz7ov2R"
132,1533264834564919299,2022-06-05 01:49:57+00:00,"Day 170 of kicking every day! Traded a Stally for this awesome chainmail footbag 😊

https://t.co/sPUl6mMWci… https://t.co/zbv70BTOGU"
133,1533257846728671232,2022-06-05 01:22:11+00:00,"PoGo Fest 2022 duels!

https://t.co/Bptwe4JkZQ

https://t.co/nGqbyY37N5

https://t.co/ZjGTTWttAM

#vans"
134,1532892429333970949,2022-06-04 01:10:09+00:00,"Day 169 of kicking every day!
Check out @solovossos for more cool t-shirts like this one!

https://t.co/QJLkYU6hve… https://t.co/ONN2CG5WfT"
135,1532514922885677076,2022-06-03 00:10:05+00:00,"Day 168 of kicking every day! June is for tennis ball!

https://t.co/p7PWsI6WVO

https://t.co/V2y7lQGzmm… https://t.co/xs0B4FASKr"
136,1532134045785763840,2022-06-01 22:56:36+00:00,"Day 167 of kicking every day! Tennis ball!

https://t.co/fFnhxrwv6Z

https://t.co/b3lg2wALvv… https://t.co/m9HYyfCzSi"
137,1531818073040343040,2022-06-01 02:01:03+00:00,"Day 166 of kicking every day! Perfect weather!

https://t.co/zF3up3qWtc

https://t.co/JTX2A1clGT… https://t.co/ZAhWtq8Kev"
138,1531349736720146432,2022-05-30 19:00:02+00:00,"Day 165 of kicking every day! Kicked then looked up at the sky from a hammock!

https://t.co/KvUbKIr6PS… https://t.co/zI8mlNiBur"
139,1531085816218456067,2022-05-30 01:31:19+00:00,Day 164 of kicking every day! Grateful my body is holding up and it let me skate and kick today with minimal discom… https://t.co/LlR1E6jKHZ
140,1530969891121012737,2022-05-29 17:50:40+00:00,Ollie/Nollie practice this summer! Will this be the summer that I get it? IDK but I'm gonna try!… https://t.co/CbnvDk3GhU
141,1530629304887005184,2022-05-28 19:17:18+00:00,"Day 163 of kicking every day! Long weekend!

https://t.co/vp63G0dd7F

https://t.co/QpCHhHb2DF… https://t.co/wex7ljbGVR"
142,1530342301238759428,2022-05-28 00:16:51+00:00,"Day 162 of kicking every day! Kicked twice today!

https://t.co/HvJUJte3Zs

https://t.co/VEz6PQ8YFa… https://t.co/KdAVXE2PY5"
143,1529993686746005513,2022-05-27 01:11:35+00:00,"Day 161 of kicking every day! Rainy day takraw ball fun!

https://t.co/S9D5U187wB

https://t.co/p5ptJQiLtY… https://t.co/7rHgbbIWPy"
144,1529677455858012160,2022-05-26 04:15:00+00:00,"Day 160 of kicking every day! Light rain!

https://t.co/YtTcPLgODD

https://t.co/hrwwP4ioww… https://t.co/B6JdnT5YnS"
